,Unnamed: 0,word,one,two,three,four,five,six,seven,False,convergence,correctness
912,912,grind,0,5,12,29,31,41,99,109,0.0004340078121406185,0.5198237885462555
913,913,gripe,0,6,22,35,44,47,202,114,0.0007120128162306921,0.5746268656716418
914,914,groan,0,5,22,34,27,42,164,90,0.0005880105841905154,0.5909090909090909
915,915,groin,0,4,12,32,43,44,128,84,0.000526009468170427,0.6164383561643836
916,916,groom,0,3,7,12,16,19,49,134,0.00021200381606868924,0.29842931937172773
917,917,grope,0,2,17,34,56,48,191,106,0.000696012528225508,0.596958174904943
918,918,gross,0,2,5,17,26,21,64,128,0.00027000486008748155,0.35678391959798994
919,919,group,0,4,14,27,29,31,68,78,0.000346006228112106,0.5737704918032787
920,920,grout,0,9,16,29,54,36,140,86,0.0005680102241840354,0.6260869565217392
921,921,grove,0,2,17,24,40,45,193,133,0.0006420115562080118,0.4904214559386973
922,922,growl,0,2,9,28,25,28,75,101,0.00033400601210821794,0.47668393782383417
923,923,grown,0,3,12,17,34,30,125,91,0.00044200795614321057,0.5133689839572193
924,924,gruel,0,4,20,35,46,30,111,109,0.0004920088561594109,0.5532786885245902
925,925,gruff,0,2,6,11,10,12,18,105,0.00011800212403823269,0.2808219178082192
926,926,grunt,1,4,17,31,47,33,117,102,0.0005000090001620029,0.5659574468085107
927,927,guard,0,5,15,28,26,23,72,112,0.00033800608410951397,0.46411483253588515
928,928,guava,0,1,9,15,20,14,14,112,0.00014600262804730484,0.34502923976608185
929,929,guess,0,0,10,14,17,24,38,99,0.0002060037080667452,0.39634146341463417
930,930,guest,0,3,12,32,50,35,92,84,0.00044800806414515464,0.6111111111111112
931,931,guide,0,2,21,32,44,46,164,108,0.0006180111242002356,0.5731225296442688
932,932,guild,0,2,16,26,32,37,76,90,0.0003780068041224742,0.5566502463054187
933,933,guile,0,4,25,40,49,40,213,117,0.0007420133562404123,0.5745454545454546
934,934,guilt,0,2,18,39,53,33,131,90,0.0005520099361788512,0.6170212765957447
935,935,guise,0,6,18,42,45,38,142,128,0.0005820104761885714,0.5379061371841155
936,936,gulch,0,1,6,12,25,27,37,96,0.00021600388806998526,0.4251497005988024
937,937,gully,0,3,9,17,26,29,118,141,0.00040400727213089834,0.37333333333333335
938,938,gumbo,0,1,5,9,13,13,19,65,0.0001200021600388807,0.3867924528301887
939,939,gummy,0,0,9,11,28,20,42,122,0.0002200039600712813,0.35789473684210527
940,940,guppy,0,1,4,12,30,26,32,112,0.00021000378006804122,0.3945945945945946
941,941,gusto,1,2,9,14,21,20,41,71,0.00021600388806998526,0.4855072463768116
942,942,gusty,0,2,9,19,36,29,104,116,0.0003980071641289543,0.45023696682464454
943,943,gypsy,0,0,7,11,10,21,27,126,0.00015200273604924888,0.28
944,944,habit,0,4,15,23,35,26,57,98,0.00032000576010368187,0.5124378109452736
945,945,hairy,0,8,17,46,44,48,159,113,0.0006440115922086597,0.5905797101449275
946,946,halve,0,1,9,31,47,46,125,94,0.000518009324167835,0.5877192982456141
947,947,handy,0,4,11,16,35,34,155,126,0.0005100091801652429,0.4424778761061947
948,948,happy,1,1,12,14,27,25,56,122,0.0002720048960881296,0.39603960396039606
949,949,hardy,0,2,18,32,43,41,147,96,0.0005660101881833873,0.5862068965517241
950,950,harem,0,1,17,24,30,40,103,103,0.0004300077401393225,0.5209302325581395
951,951,harpy,0,2,21,24,47,38,105,95,0.0004740085321535788,0.5814977973568282
952,952,harry,0,1,17,25,37,40,164,131,0.0005680102241840354,0.47808764940239046
953,953,harsh,0,1,9,13,42,36,56,101,0.00031400565210173786,0.5
954,954,haste,0,4,17,40,38,32,219,112,0.0007000126002268041,0.5390946502057613
955,955,hasty,1,6,19,34,19,39,150,111,0.0005360096481736671,0.5152838427947598
956,956,hatch,0,1,4,10,20,19,108,131,0.0003240058321049779,0.2918918918918919
957,957,hater,0,5,18,27,36,39,298,118,0.0008460152282741089,0.51440329218107
958,958,haunt,1,3,11,34,28,33,185,123,0.0005900106201911635,0.4721030042918455
959,959,haute,0,4,20,40,58,48,138,93,0.0006160110881995876,0.6463878326996197
960,960,haven,0,4,23,32,31,33,83,85,0.0004120074161334904,0.5913461538461539
961,961,havoc,0,0,6,19,13,21,24,81,0.00016600298805378498,0.42142857142857143
962,962,hazel,1,2,6,27,24,24,81,121,0.0003300059401069219,0.4097560975609756
963,963,heady,0,4,21,37,44,49,115,96,0.0005400097201749631,0.6175298804780877
964,964,heard,0,6,21,41,41,35,146,68,0.0005800104401879234,0.6792452830188679
965,965,heart,0,7,15,56,46,34,229,86,0.0007740139322507805,0.6475409836065574
966,966,heath,0,3,10,28,33,38,99,102,0.0004220075961367305,0.5233644859813084
967,967,heave,0,4,15,33,38,31,105,138,0.0004520081361464506,0.4671814671814672
968,968,heavy,0,2,14,20,36,36,75,137,0.00036600658811858616,0.44081632653061226
969,969,hedge,0,3,8,26,32,23,55,119,0.0002940052920952577,0.43601895734597157
970,970,hefty,0,3,11,19,35,32,78,101,0.00035600640811534606,0.4975124378109453
971,971,heist,0,3,21,46,57,30,136,82,0.0005860105481898674,0.6569037656903766
972,972,helix,1,1,7,10,18,22,38,82,0.00019400349206285714,0.41843971631205673
973,973,hello,0,1,8,14,28,23,32,80,0.00021200381606868924,0.4805194805194805
974,974,hence,0,1,11,25,50,35,83,122,0.0004100073801328424,0.5
975,975,heron,0,1,16,33,28,24,83,74,0.00037000666011988213,0.5795454545454546
976,976,hilly,0,3,14,13,24,16,96,147,0.00033200597610756995,0.3225806451612903
977,977,hinge,0,1,13,31,33,37,114,102,0.0004580082441483947,0.5299539170506913
978,978,hippo,0,0,2,10,17,14,12,61,0.00011000198003564065,0.41346153846153844
979,979,hippy,0,0,5,14,21,22,48,115,0.0002200039600712813,0.3502824858757062
980,980,hitch,0,2,3,9,17,31,68,98,0.0002600046800842415,0.3875
981,981,hoard,0,0,18,35,38,38,106,92,0.00047000846015228276,0.583710407239819
982,982,hobby,0,2,7,14,16,17,24,134,0.00016000288005184093,0.29473684210526313
983,983,hoist,0,5,15,44,42,38,181,105,0.0006500117002106038,0.5783132530120482
984,984,holly,0,0,11,26,24,32,140,143,0.00046600838815098674,0.3940677966101695
985,985,homer,0,4,15,25,27,38,136,116,0.0004900088201587628,0.48444444444444446
986,986,honey,0,5,18,41,42,54,170,119,0.0006600118802138438,0.5734767025089605
987,987,honor,0,1,10,18,37,33,51,99,0.00030000540009720173,0.5
988,988,horde,0,1,16,46,31,51,127,95,0.0005440097921762592,0.6041666666666666
989,989,horny,0,4,20,43,41,50,140,95,0.0005960107281931075,0.6245059288537549
990,990,horse,1,11,32,44,40,49,221,87,0.0007960143282579086,0.6704545454545454
991,991,hotel,0,7,22,42,39,40,147,73,0.0005940106921924595,0.672645739910314
992,992,hotly,0,2,22,35,43,31,117,103,0.0005000090001620029,0.5635593220338984
993,993,hound,0,3,17,20,22,25,121,108,0.0004160074881347864,0.4461538461538462
994,994,house,0,2,16,32,38,58,156,119,0.0006040108721956995,0.5509433962264151
995,995,hovel,0,1,8,27,34,34,100,104,0.00040800734413219436,0.5
996,996,hover,0,2,7,22,33,30,171,128,0.0005300095401717231,0.42342342342342343
997,997,howdy,0,1,7,15,29,27,59,114,0.0002760049680894256,0.40932642487046633
998,998,human,0,1,12,26,16,23,23,67,0.00020200363606544917,0.5379310344827586
999,999,humid,0,1,8,15,24,21,28,72,0.00019400349206285714,0.48936170212765956
1000,1000,humor,0,0,7,19,26,37,71,69,0.00032000576010368187,0.5632911392405063
1001,1001,humph,0,0,0,8,13,13,17,86,0.00010200183603304859,0.2833333333333333
1002,1002,humus,0,1,8,5,14,11,14,65,0.00010600190803434462,0.375
1003,1003,hunch,0,1,7,11,14,23,66,106,0.00024400439207905743,0.345679012345679
1004,1004,hunky,0,1,8,30,28,29,39,98,0.00027000486008748155,0.4948453608247423
1005,1005,hurry,0,1,11,26,30,39,71,116,0.00035600640811534606,0.4798206278026906
1006,1006,husky,0,3,5,24,22,29,67,97,0.00030000540009720173,0.46111111111111114
1007,1007,hussy,0,4,13,19,25,31,77,116,0.00033800608410951397,0.4423076923076923
1008,1008,hutch,0,0,3,11,16,31,49,95,0.0002200039600712813,0.391025641025641
1009,1009,hydro,0,0,4,8,18,17,5,43,0.0001040018720336966,0.5222222222222223
1010,1010,hyena,0,1,7,11,17,14,16,73,0.00013200237604276877,0.4065040650406504
1011,1011,hymen,0,1,9,20,15,27,27,72,0.00019800356406415314,0.5
1012,1012,hyper,0,1,8,19,21,20,41,93,0.0002200039600712813,0.42592592592592593
1013,1013,icily,0,4,10,14,28,41,56,110,0.0003060055080991458,0.46859903381642515
1014,1014,icing,0,1,2,7,12,9,17,104,9.600172803110456e-05,0.22962962962962963
1015,1015,ideal,0,2,7,17,18,19,39,68,0.00020400367206609718,0.48091603053435117
1016,1016,idiom,0,0,5,7,11,12,10,83,9.000162002916052e-05,0.2966101694915254
1017,1017,idiot,0,2,7,18,23,26,35,93,0.0002220039960719293,0.44970414201183434
1018,1018,idler,0,2,14,16,26,19,78,90,0.00031000558010044183,0.46107784431137727
1019,1019,idyll,0,0,3,6,10,11,7,66,7.400133202397643e-05,0.3125
1020,1020,igloo,0,1,2,10,10,9,8,51,8.000144002592047e-05,0.3855421686746988
1021,1021,iliac,0,0,5,21,14,17,32,109,0.00017800320405767303,0.3433734939759036
1022,1022,image,0,4,6,20,35,34,71,111,0.000340006120110162,0.4714285714285714
1023,1023,imbue,0,2,13,12,17,17,29,90,0.00018000324005832104,0.40397350993377484
1024,1024,impel,0,2,9,19,18,21,39,75,0.00021600388806998526,0.4791666666666667
1025,1025,imply,0,2,6,20,23,17,34,89,0.00020400367206609718,0.43312101910828027
1026,1026,inane,0,4,15,18,37,23,73,150,0.000340006120110162,0.39271255060728744
1027,1027,inbox,0,0,0,8,11,10,6,47,7.000126002268041e-05,0.3815789473684211
1028,1028,incur,0,2,11,10,12,26,14,52,0.00015000270004860087,0.5398230088495575
1029,1029,index,0,2,0,8,14,20,27,81,0.00014200255604600884,0.352
1030,1030,inept,0,2,11,18,21,32,53,60,0.0002740049320887776,0.5833333333333334
1031,1031,inert,0,1,19,23,25,21,89,79,0.00035600640811534606,0.5297619047619048
1032,1032,infer,0,3,4,16,21,32,85,86,0.00032200579610432986,0.4691358024691358
1033,1033,ingot,0,2,4,18,21,19,36,73,0.00020000360006480116,0.46715328467153283
1034,1034,inlay,1,1,19,20,22,28,45,91,0.0002720048960881296,0.5
1035,1035,inlet,0,4,13,32,33,31,113,79,0.0004520081361464506,0.5885416666666666
1036,1036,inner,0,1,9,21,27,19,96,112,0.000346006228112106,0.4074074074074074
1037,1037,input,0,2,1,7,16,22,20,75,0.0001360024480440648,0.3902439024390244
1038,1038,inter,0,2,7,25,23,24,129,101,0.00042000756013608245,0.44505494505494503
1039,1039,intro,0,1,8,13,21,13,26,49,0.00016400295205313696,0.5333333333333333
1040,1040,ionic,0,3,5,11,12,19,51,103,0.00020200363606544917,0.32679738562091504
1041,1041,irate,0,8,24,34,42,55,248,117,0.0008220147962663327,0.5821428571428572
1042,1042,irony,0,7,21,45,34,33,123,121,0.000526009468170427,0.5363984674329502
1043,1043,islet,0,2,16,28,31,32,57,66,0.00033200597610756995,0.6228571428571429
1044,1044,issue,0,3,6,17,19,19,23,88,0.000174003132056377,0.42105263157894735
1045,1045,itchy,0,0,5,9,23,19,15,78,0.00014200255604600884,0.417910447761194
1046,1046,ivory,0,0,9,30,20,29,33,105,0.00024200435607840942,0.45595854922279794
1047,1047,jaunt,0,1,9,13,19,28,144,151,0.0004280077041386745,0.3167420814479638
1048,1048,jazzy,0,1,2,3,6,5,15,155,6.400115202073637e-05,0.09883720930232558
1049,1049,jelly,1,3,14,15,15,28,64,139,0.00028000504009072165,0.35348837209302325
1050,1050,jerky,1,1,10,11,18,26,52,135,0.0002380042840771134,0.3316831683168317
1051,1051,jetty,0,2,9,9,19,18,59,152,0.00023200417607516935,0.2727272727272727
1052,1052,jewel,1,0,3,9,14,18,25,137,0.00014000252004536082,0.24725274725274726
1053,1053,jiffy,0,0,1,12,9,12,14,120,9.600172803110456e-05,0.22077922077922077
1054,1054,joint,0,1,12,25,43,44,104,114,0.0004580082441483947,0.5230125523012552
1055,1055,joist,0,2,9,16,40,36,128,134,0.0004620083161496907,0.4345991561181435
1056,1056,joker,0,1,6,12,12,21,84,149,0.0002720048960881296,0.25870646766169153
1057,1057,jolly,0,4,8,14,14,25,112,159,0.0003540063721146981,0.29017857142857145
1058,1058,joust,0,5,8,23,25,26,72,126,0.00031800572410303383,0.4084507042253521
1059,1059,judge,0,1,7,10,25,19,85,124,0.0002940052920952577,0.3333333333333333
1060,1060,juice,0,2,9,18,36,33,86,152,0.00036800662411923414,0.392
1061,1061,juicy,0,0,11,15,24,20,49,166,0.0002380042840771134,0.2966101694915254
1062,1062,jumbo,0,1,1,6,7,7,9,61,6.200111602008836e-05,0.26506024096385544
1063,1063,jumpy,1,0,4,10,17,19,40,112,0.00018200327605896906,0.3128834355828221
1064,1064,junta,0,2,7,8,18,16,29,79,0.00016000288005184093,0.3923076923076923
1065,1065,junto,0,1,11,15,16,14,32,72,0.00017800320405767303,0.4418604651162791
1066,1066,juror,0,0,6,17,25,20,36,102,0.0002080037440673932,0.4
1067,1067,kappa,0,2,2,4,10,12,9,88,7.800140402527245e-05,0.2542372881355932
1068,1068,karma,0,4,3,13,16,14,30,98,0.00016000288005184093,0.33783783783783783
1069,1069,kayak,0,1,1,7,9,8,7,124,6.600118802138438e-05,0.17333333333333334
1070,1070,kebab,0,0,4,12,9,17,11,75,0.00010600190803434462,0.358974358974359
1071,1071,khaki,0,1,5,8,11,9,6,94,8.000144002592047e-05,0.265625
1072,1072,kinky,0,1,7,11,20,16,69,131,0.00024800446408035343,0.2956989247311828
1073,1073,kiosk,0,3,4,9,10,22,17,131,0.00013000234004212076,0.2681564245810056
1074,1074,kitty,0,2,11,9,13,29,83,136,0.0002940052920952577,0.32
1075,1075,knack,0,0,7,8,17,20,27,110,0.00015800284405119292,0.32098765432098764
1076,1076,knave,0,4,8,19,23,34,70,123,0.00031600568810238584,0.41706161137440756
1077,1077,knead,0,1,4,12,28,14,44,76,0.0002060037080667452,0.43703703703703706
1078,1078,kneed,0,1,4,17,19,18,34,113,0.00018600334806026509,0.3430232558139535
1079,1079,kneel,0,0,10,19,29,27,39,96,0.00024800446408035343,0.4696132596685083
1080,1080,knelt,0,2,5,17,30,18,57,95,0.0002580046440835935,0.4311377245508982
1081,1081,knife,0,2,15,16,26,30,51,110,0.00028000504009072165,0.4472361809045226
1082,1082,knock,0,1,1,5,13,10,22,117,0.0001040018720336966,0.20408163265306123
1083,1083,knoll,0,1,7,19,19,20,21,94,0.000174003132056377,0.4125
1084,1084,known,0,2,4,3,14,6,13,92,8.40015120272165e-05,0.2396694214876033
1085,1085,koala,0,1,11,18,19,21,39,129,0.00021800392407063328,0.35175879396984927
1086,1086,krill,0,4,9,12,18,29,74,136,0.0002920052560946097,0.34615384615384615
1087,1087,label,1,1,17,20,37,36,126,108,0.0004760085681542268,0.509090909090909
1088,1088,labor,0,3,17,31,35,30,100,73,0.00043200777613997053,0.6137566137566137
1089,1089,laden,0,3,18,33,51,33,149,81,0.0005740103321859794,0.6301369863013698
1090,1090,ladle,0,1,18,16,43,41,150,132,0.0005380096841743152,0.47410358565737054
1091,1091,lager,0,7,22,39,47,39,272,83,0.0008520153362760529,0.6497890295358649
1092,1092,lance,0,4,29,52,51,36,229,91,0.0008020144362598527,0.6539923954372624
1093,1093,lanky,1,1,18,20,40,31,106,116,0.0004340078121406185,0.4889867841409692
1094,1094,lapel,0,1,15,37,42,36,116,89,0.0004940088921600589,0.5954545454545455
1095,1095,lapse,0,4,28,38,47,37,192,95,0.000692012456224212,0.6184738955823293
1096,1096,large,0,4,20,39,45,55,230,89,0.0007860141482546686,0.6468253968253969
1097,1097,larva,0,1,5,17,21,31,30,83,0.00021000378006804122,0.47468354430379744
1098,1098,lasso,0,1,12,15,26,25,34,89,0.0002260040680732253,0.47023809523809523
1099,1099,latch,0,1,8,24,23,38,138,95,0.0004640083521503387,0.4973544973544973
1100,1100,later,0,1,14,43,40,49,387,100,0.0010680192243460382,0.5951417004048583
1101,1101,lathe,0,4,20,41,46,38,176,79,0.0006500117002106038,0.6535087719298246
1102,1102,latte,1,3,18,34,45,35,138,118,0.0005480098641775552,0.5354330708661418
1103,1103,laugh,1,2,13,17,32,36,30,83,0.00026200471608488955,0.5489130434782609
1104,1104,layer,0,1,20,25,22,33,218,126,0.0006380114842067157,0.44493392070484583
1105,1105,leach,0,5,16,26,31,36,185,106,0.0005980107641937555,0.5181818181818182
1106,1106,leafy,1,8,16,25,36,31,119,130,0.00047200849615293075,0.47368421052631576
1107,1107,leaky,0,5,12,27,47,20,159,141,0.0005400097201749631,0.44047619047619047
1108,1108,leant,0,8,22,44,58,51,235,73,0.0008360150482708689,0.71484375
1109,1109,leapt,0,3,21,38,51,37,159,74,0.0006180111242002356,0.6696428571428571
1110,1110,learn,0,3,21,39,38,31,169,87,0.0006020108361950515,0.6027397260273972
1111,1111,lease,0,4,14,44,51,47,223,134,0.0007660137882481885,0.54421768707483
1112,1112,leash,0,0,19,39,42,35,170,91,0.0006100109801976436,0.5973451327433629
1113,1113,least,0,2,25,37,58,51,292,80,0.0009300167403013254,0.6837944664031621
1114,1114,leave,0,3,12,37,23,44,155,145,0.0005480098641775552,0.45075757575757575
1115,1115,ledge,0,4,18,18,35,37,80,104,0.00038400691212441825,0.5185185185185185
1116,1116,leech,0,4,6,18,33,34,57,95,0.00030400547209849776,0.5
1117,1117,leery,0,3,18,29,31,42,126,121,0.0004980089641613549,0.5040983606557377
1118,1118,lefty,0,6,17,37,25,35,71,85,0.0003820068761237702,0.5853658536585366
1119,1119,legal,0,1,7,17,18,30,73,97,0.0002920052560946097,0.4294117647058823
1120,1120,leggy,0,4,5,19,26,24,39,122,0.00023400421207581736,0.39
1121,1121,lemon,0,0,13,26,34,21,60,62,0.0003080055440997938,0.6025641025641025
1122,1122,lemur,0,3,11,17,26,33,67,74,0.00031400565210173786,0.5487804878048781
1123,1123,leper,0,4,8,17,36,29,107,125,0.00040200723613025035,0.4292237442922374
1124,1124,level,0,0,5,15,36,40,55,107,0.0003020054360978498,0.4729064039408867
1125,1125,lever,0,2,7,21,31,40,133,116,0.0004680084241516347,0.46543778801843316
1126,1126,libel,0,1,14,23,25,26,57,107,0.0002920052560946097,0.45408163265306123
1127,1127,liege,0,4,9,33,36,31,87,118,0.0004000072001296023,0.48917748917748916
1128,1128,light,0,2,11,15,18,20,81,86,0.0002940052920952577,0.4342105263157895
1129,1129,liken,0,2,8,22,27,35,91,85,0.00037000666011988213,0.5251396648044693
1130,1130,lilac,0,1,7,8,11,23,28,92,0.0001560028080505449,0.352112676056338
1131,1131,limbo,0,0,3,15,12,14,20,59,0.00012800230404147274,0.42718446601941745
1132,1132,limit,0,5,11,25,20,26,56,95,0.00028600514809266566,0.47802197802197804
1133,1133,linen,0,2,10,25,28,26,137,118,0.00045600820814774664,0.4354066985645933
1134,1134,liner,0,2,15,33,43,49,283,87,0.000850015300275405,0.6200873362445415
1135,1135,lingo,0,0,10,14,23,19,55,68,0.00024200435607840942,0.4925373134328358
1136,1136,lipid,0,0,4,13,26,20,42,86,0.00021000378006804122,0.4228187919463087
1137,1137,lithe,0,1,21,33,36,41,100,71,0.0004640083521503387,0.6502463054187192
1138,1138,liver,0,3,14,21,43,35,167,92,0.0005660101881833873,0.5576923076923077
1139,1139,livid,0,1,6,15,17,20,23,88,0.00016400295205313696,0.4013605442176871
1140,1140,llama,0,2,3,11,20,20,33,117,0.00017800320405767303,0.3236994219653179
1141,1141,loamy,0,1,23,31,56,37,139,116,0.0005740103321859794,0.5606060606060606
1142,1142,loath,0,5,21,38,33,36,97,94,0.00046000828014904267,0.5859030837004405
1143,1143,lobby,1,2,7,13,21,20,44,130,0.00021600388806998526,0.32989690721649484
1144,1144,local,0,1,7,21,43,24,92,81,0.0003760067681218262,0.5423728813559322
1145,1145,locus,0,1,13,17,14,28,37,56,0.0002200039600712813,0.5658914728682171
1146,1146,lodge,0,6,18,40,37,39,109,85,0.0004980089641613549,0.6222222222222222
1147,1147,lofty,0,3,19,26,26,26,95,114,0.00039000702012636227,0.4672897196261682
1148,1148,logic,0,2,14,18,20,18,33,77,0.00021000378006804122,0.48322147651006714
1149,1149,login,0,3,22,22,29,27,61,70,0.0003280059041062739,0.5953757225433526
1150,1150,loopy,0,3,9,22,30,39,107,142,0.00042000756013608245,0.4204081632653061
1151,1151,loose,0,3,18,38,45,52,197,132,0.0007060127082287481,0.5416666666666666
